3.36,0.068184,0.72987,-2.4288,0.0015711,0.0033376,-0.00049188
3.38,0.057752,0.70771,-2.4255,0.0014157,0.0032482,-0.00050352
3.4,0.04838,0.68621,-2.4222,0.0012651,0.0031429,-0.00051514
3.42,0.04003,0.66546,-2.4188,0.0011202,0.0030221,-0.00052676
3.44,0.032659,0.64558,-2.4153,0.00098164,0.0028862,-0.00053836
3.46,0.02622,0.62664,-2.4118,0.00084999,0.0027358,-0.00054995
3.48,0.020661,0.60875,-2.4082,0.00072587,0.0025716,-0.00056152
3.5,0.015928,0.59199,-2.4045,0.00060988,0.0023942,-0.00057308
3.52,0.011964,0.57642,-2.4008,0.00050256,0.0022043,-0.00058461
3.54,0.0087072,0.56214,-2.397,0.00040445,0.0020028,-0.00059613
3.56,0.0060945,0.5492,-2.3931,0.00031602,0.0017906,-0.00060762
3.58,0.0040593,0.53767,-2.3892,0.00023773,0.0015686,-0.00061909
3.6,0.0025331,0.5276,-2.3853,0.00016999,0.0013377,-0.00063053
3.62,0.0014451,0.51904,-2.3812,0.00011318,0.0010991,-0.00064194
3.64,0.00072306,0.51203,-2.3771,6.7626e-05,0.00085372,-0.00065332
3.66,0.00029296,0.5066,-2.373,3.3624e-05,0.00060276,-0.00066467
3.68,7.9779e-05,0.50277,-2.3688,1.142e-05,0.00034735,-0.00067599
3.7,7.6055e-06,0.50058,-2.3645,1.2154e-06,8.8674e-05,-0.00068727
3.72,-5.171e-08,0.50002,-2.3602,3.1663e-06,-0.00017207,-0.00069851
3.74,-1.9936e-05,0.5011,-2.3558,1.7381e-05,-0.00043367,-0.00070972
3.76,-0.00012874,0.50382,-2.3513,4.3921e-05,-0.00069488,-0.00072089
3.78,-0.00040281,0.50815,-2.3468,8.2799e-05,-0.00095448,-0.00073201
3.8,-0.00091782,0.51409,-2.3423,0.00013398,-0.0012112,-0.00074309
3.82,-0.0017485,0.5216,-2.3377,0.00019737,-0.0014639,-0.00075412
3.84,-0.0029682,0.53065,-2.333,0.00027285,-0.0017112,-0.00076511
3.86,-0.004649,0.54119,-2.3283,0.00036023,-0.0019521,-0.00077604
3.88,-0.0068608,0.55317,-2.3235,0.00045927,-0.0021853,-0.00078693
3.9,-0.0096716,0.56655,-2.3187,0.00056971,-0.0024096,-0.00079776
3.92,-0.013147,0.58125,-2.3138,0.0006912,-0.002624,-0.00080853
3.94,-0.017349,0.5972,-2.3089,0.00082339,-0.0028274,-0.00081925
3.96,-0.022339,0.61433,-2.304,0.00096584,-0.0030188,-0.00082991
3.98,-0.028173,0.63257,-2.299,0.0011181,-0.0031971,-0.00084051
4,-0.034904,0.65181,-2.2939,0.0012797,-0.0033615,-0.00085105
4.02,-0.042582,0.67198,-2.2888,0.00145,-0.003511,-0.00086152
4.04,-0.051252,0.69298,-2.2836,0.0016284,-0.003645,-0.00087192
4.06,-0.060958,0.7147,-2.2784,0.0018144,-0.0037626,-0.00088226
4.08,-0.071736,0.73705,-2.2732,0.0020073,-0.0038632,-0.00089253
4.1,-0.083619,0.75992,-2.2679,0.0022064,-0.0039463,-0.00090273
4.12,-0.096637,0.78321,-2.2626,0.0024109,-0.0040112,-0.00091285
4.14,-0.11081,0.80679,-2.2572,0.0026201,-0.0040576,-0.0009229
4.16,-0.12617,0.83057,-2.2518,0.0028332,-0.0040852,-0.00093286
4.18,-0.14271,0.85443,-2.2464,0.0030493,-0.0040936,-0.00094275
4.2,-0.16046,0.87825,-2.2409,0.0032678,-0.0040826,-0.00095256
4.22,-0.17941,0.90193,-2.2354,0.0034876,-0.0040522,-0.00096229
4.24,-0.19957,0.92535,-2.2298,0.003708,-0.0040024,-0.00097193
4.26,-0.22093,0.94841,-2.2242,0.0039281,-0.0039333,-0.00098149
4.28,-0.24348,0.97098,-2.2186,0.0041469,-0.0038449,-0.00099095
